unique_code
642744,642744
725126,725126
1148592,1148592
03691000084,03691000084
03541000128,03541000128
629135,629135
763342,763342
646016,646016
631213,631213
01511000024,01511000024
761217,761217
1596618,1596618
01731000045,01731000045
03231000139,03231000139
763473,763473
03101000179,03101000179
763323,763323
08871000010,08871000010
763342,763342
697309,697309
01341000087,01341000087
710153,710153
791499,791499
03211000221,03211000221
03221000110,03221000110
670249,670249
708112,708112
708749,708749
1781697,1781697
03441000079,03441000079
01441000111,01441000111
615555,615555
613319,613319
763342,763342
612937,612937
03731000407,03731000407
716773,716773
613072,613072
03481000466,03481000466
613624,613624
632031,632031
690884,690884
2061709,2061709
612326,612326
613584,613584
748862,748862
03211000189,03211000189
732096,732096
770416,770416
644718,644718
755473,755473
745776,745776
1668646,1668646
761217,761217
681087,681087
643856,643856
744786,744786
01441000093,01441000093
624686,624686
03181000016,03181000016
753582,753582
03731000126,03731000126
769524,769524
01711000034,01711000034
03421000125,03421000125
1580627,1580627
730451,730451
744786,744786
618038,618038
813006,813006
03341000066,03341000066
01381000048,01381000048
03351000016,03351000016
612242,612242
846374,846374
813260,813260
03631000058,03631000058
01061000017,01061000017
752663,752663
08391000014,08391000014
754055,754055
689598,689598
614016,614016
03471000121,03471000121
03041000069,03041000069
754055,754055
03211000189,03211000189
03481000500,03481000500
737160,737160
2061890,2061890
780150,780150
785112,785112
03511000226,03511000226
732096,732096
643856,643856
664908,664908
03251000122,03251000122
01601000118,01601000118
628244,628244
852532,852532
08251000006,08251000006
675007,675007
628734,628734
812178,812178
03481000686,03481000686
748862,748862
871586,871586
03731000838,03731000838
617628,617628
03511000039,03511000039
03211000298,03211000298
614008,614008
1814671,1814671
613199,613199
773694,773694
644713,644713
671086,671086
747942,747942
01581000118,01581000118
03261000105,03261000105
612422,612422
03731001229,03731001229
01161000060,01161000060
612419,612419
03731000587,03731000587
03171000252,03171000252
699474,699474
03321000441,03321000441
784579,784579
01581000190,01581000190
616939,616939
03251000130,03251000130
1353707,1353707
688318,688318
802720,802720
1911710,1911710
664908,664908
03731000771,03731000771
03731000145,03731000145
08731000073,08731000073
611985,611985
03731000841,03731000841
01201000101,01201000101
2065947,2065947
684078,684078
03731000385,03731000385
690050,690050
08281000005,08281000005
2067936,2067936
03631000058,03631000058
612895,612895
03731001226,03731001226
645226,645226
612073,612073
708165,708165
791497,791497
1598615,1598615
03731000035,03731000035
644158,644158
08251000014,08251000014
688329,688329
716802,716802
03481000695,03481000695
614274,614274
693553,693553
01731000115,01731000115
03021000120,03021000120
762839,762839
08471000003,08471000003
2066156,2066156
612528,612528
03191000162,03191000162
01721000113,01721000113
797457,797457
03621000194,03621000194
690844,690844
2067935,2067935
03511000039,03511000039
2066107,2066107
08501000011,08501000011
01051000030,01051000030
746749,746749
08661000015,08661000015
612678,612678
08761000007,08761000007
612419,612419
884591,884591
613734,613734
625127,625127
03371000173,03371000173
667472,667472
08941000003,08941000003
710456,710456
721532,721532
698614,698614
03481000229,03481000229
08491000012,08491000012
808233,808233
03711000021,03711000021
1756646,1756646
807583,807583
763142,763142
613072,613072
01491000023,01491000023
01301000080,01301000080
03421000184,03421000184
2061889,2061889
789288,789288
817644,817644
675943,675943
615387,615387
03301000003,03301000003
710433,710433
01381000048,01381000048
769506,769506
03201000078,03201000078
667039,667039
710433,710433
623857,623857
03121000050,03121000050
03121000114,03121000114
614650,614650
645902,645902
01711000034,01711000034
799158,799158
645146,645146
762537,762537
812465,812465
03291000259,03291000259
03731000646,03731000646
2026726,2026726
820331,820331
611985,611985
655820,655820
706790,706790
616939,616939
762537,762537
03261000105,03261000105
03111000003,03111000003
617439,617439
03731000286,03731000286
03371000030,03371000030
816571,816571
03181000116,03181000116
808992,808992
618038,618038
01061000017,01061000017
03731001177,03731001177
646016,646016
03061000027,03061000027
743962,743962
03731000637,03731000637
769524,769524
765119,765119
713647,713647
03061000002,03061000002
664405,664405
800324,800324
03041000016,03041000016
678718,678718
2042779,2042779
08111000017,08111000017
612018,612018
03511000090,03511000090
786170,786170
01091000074,01091000074
638433,638433
03621000194,03621000194
03531000140,03531000140
2061913,2061913
642275,642275
797476,797476
622859,622859
03621000135,03621000135
1608638,1608638
08731000076,08731000076
08621000002,08621000002
612018,612018
797972,797972
612073,612073
614322,614322
1576620,1576620
03731000025,03731000025
03341000281,03341000281
03221000001,03221000001
1664661,1664661
1618624,1618624
1596635,1596635
03721000487,03721000487
641933,641933
852532,852532
613630,613630
08641000006,08641000006
01721000104,01721000104
614302,614302
1598615,1598615
614085,614085
03641000126,03641000126
03191000162,03191000162
622988,622988
614016,614016
615555,615555
03731001224,03731001224
753582,753582
613734,613734
614085,614085
667636,667636
03731000286,03731000286
622859,622859
03731001178,03731001178
08661000014,08661000014
653890,653890
03381000065,03381000065
01911000076,01911000076
675007,675007
01381000048,01381000048
718935,718935
638253,638253
645295,645295
820518,820518
03241000054,03241000054
832179,832179
741145,741145
800324,800324
611985,611985
01551000072,01551000072
770220,770220
03291000218,03291000218
784716,784716
08581000046,08581000046
664908,664908
03241000067,03241000067
774258,774258
01631000095,01631000095
649405,649405
1625628,1625628
643511,643511
649275,649275
03181000027,03181000027
1977720,1977720
03721000280,03721000280
03481000592,03481000592
769524,769524
746749,746749
637144,637144
620456,620456
725648,725648
03221000271,03221000271
690055,690055
01571000069,01571000069
03721000245,03721000245
01081000040,01081000040
752663,752663
617439,617439
640755,640755
03721000438,03721000438
619122,619122
03531000083,03531000083
617628,617628
08871000008,08871000008
01431000124,01431000124
761631,761631
08621000002,08621000002
772612,772612
614050,614050
03501000060,03501000060
680996,680996
03171000099,03171000099
740645,740645
01671000002,01671000002
612073,612073
820518,820518
692217,692217
614050,614050
1209758,1209758
763327,763327
03481000462,03481000462
638224,638224
03191000162,03191000162
03341000015,03341000015
937597,937597
727414,727414
03041000047,03041000047
1156976,1156976
613887,613887
817697,817697
03521000004,03521000004
618693,618693
03041000146,03041000146
613199,613199
1688642,1688642
01661000055,01661000055
08171000011,08171000011
03211000121,03211000121
01511000148,01511000148
03731000646,03731000646
774622,774622
611985,611985
08211000012,08211000012
614016,614016
624686,624686
697032,697032
2042779,2042779
03221000271,03221000271
03181000577,03181000577
03211000303,03211000303
03211000299,03211000299
622403,622403
1651637,1651637
703606,703606
03191000012,03191000012
1825687,1825687
775047,775047
691262,691262
1724638,1724638
612354,612354
638185,638185
1392011,1392011
703249,703249
1647652,1647652
01321000034,01321000034
03361000097,03361000097
710158,710158
1618623,1618623
1650658,1650658
694535,694535
792030,792030
613604,613604
762537,762537
1768650,1768650
710456,710456
660933,660933
03261000105,03261000105
774932,774932
03581000141,03581000141
1620625,1620625
750956,750956
03731000835,03731000835
01611000003,01611000003
654245,654245
618071,618071
677390,677390
03521000101,03521000101
03731000025,03731000025
755057,755057
814944,814944
761217,761217
03401000036,03401000036
798976,798976
715756,715756
08911000027,08911000027
01611000033,01611000033
08571000011,08571000011
03731000576,03731000576
753582,753582
638508,638508
704474,704474
671041,671041
726348,726348
03731000392,03731000392
03481000544,03481000544
770416,770416
643511,643511
1650659,1650659
1651637,1651637
648566,648566
01231000086,01231000086
03101000171,03101000171
03731001189,03731001189
01191000121,01191000121
03101000181,03101000181
01610000002,01610000002
611964,611964
612895,612895
753582,753582
03631000058,03631000058
1580634,1580634
03011000422,03011000422
1156594,1156594
03481000687,03481000687
754055,754055
774932,774932
612136,612136
03181000016,03181000016
03711000021,03711000021
741466,741466
03481000526,03481000526
642275,642275
03731000318,03731000318
670643,670643
621852,621852
03721000450,03721000450
792030,792030
684078,684078
01271000050,01271000050
816397,816397
709672,709672
645902,645902
03481000313,03481000313
730451,730451
03611000103,03611000103
818091,818091
1752651,1752651
03541000090,03541000090
613151,613151
710687,710687
666232,666232
01491000023,01491000023
755057,755057
613072,613072
1645629,1645629
780150,780150
685129,685129
625692,625692
621448,621448
2065947,2065947
03341000210,03341000210
08581000001,08581000001
1209758,1209758
01611000020,01611000020
1645637,1645637
683194,683194
630061,630061
723827,723827
1911710,1911710
03691000005,03691000005
810311,810311
2023735,2023735
870673,870673
745793,745793
03671000153,03671000153
08631000002,08631000002
2066156,2066156
03731000196,03731000196
780427,780427
747942,747942
01241000034,01241000034
03211000303,03211000303
613584,613584
675943,675943
781206,781206
619672,619672
08181000024,08181000024
648566,648566
669589,669589
01911000076,01911000076
799158,799158
613072,613072
2067935,2067935
08211000024,08211000024
03541000009,03541000009
695836,695836
780150,780150
703606,703606
774622,774622
808233,808233
08211000023,08211000023
01611000093,01611000093
1604619,1604619
03731001266,03731001266
1586632,1586632
03481000537,03481000537
01061000003,01061000003
01951000009,01951000009
01351000054,01351000054
784716,784716
763355,763355
08211000024,08211000024
710251,710251
03221000243,03221000243
623827,623827
703606,703606
654574,654574
1779662,1779662
803930,803930
654574,654574
01051000030,01051000030
690050,690050
03731000771,03731000771
03221000144,03221000144
03731000136,03731000136
655034,655034
750956,750956
678718,678718
03941000015,03941000015
684078,684078
1783668,1783668
643856,643856
666232,666232
619122,619122
08201000011,08201000011
650237,650237
08311000005,08311000005
1586618,1586618
704450,704450
841367,841367
638508,638508
03731000145,03731000145
697678,697678
691262,691262
642275,642275
624686,624686
03061000130,03061000130
08871000015,08871000015
03221000159,03221000159
710251,710251
613151,613151
2020804,2020804
01591000099,01591000099
618038,618038
613630,613630
685129,685129
786321,786321
690164,690164
03341000243,03341000243
712875,712875
03471000134,03471000134
761232,761232
690164,690164
633418,633418
03391000195,03391000195
08491000018,08491000018
03621000250,03621000250
03341000004,03341000004
03341000299,03341000299
1802669,1802669
03481000782,03481000782
685808,685808
1620625,1620625
03211000317,03211000317
626392,626392
08731000076,08731000076
01621000153,01621000153
1802669,1802669
683194,683194
1406812,1406812
03731000646,03731000646
03211000221,03211000221
797476,797476
1645622,1645622
03481000978,03481000978
1638640,1638640
01351000054,01351000054
612004,612004
03721000365,03721000365
03281000185,03281000185
615387,615387
2013722,2013722
871586,871586
623782,623782
03721000161,03721000161
03281000180,03281000180
673236,673236
2066156,2066156
01561000085,01561000085
1841664,1841664
733601,733601
725840,725840
03481000500,03481000500
03561000015,03561000015
2071998,2071998
03621000135,03621000135
683703,683703
852532,852532
768222,768222
03221000210,03221000210
701626,701626
732096,732096
1671641,1671641
01371000034,01371000034
763323,763323
820518,820518
726538,726538
2061913,2061913
814024,814024
724443,724443
748776,748776
704474,704474
08871000014,08871000014
694535,694535
723827,723827
803930,803930
2077619,2077619
08681000003,08681000003
654574,654574
01610000002,01610000002
611939,611939
03641000093,03641000093
03611000123,03611000123
614050,614050
01531000099,01531000099
709519,709519
621448,621448
658605,658605
03611000109,03611000109
671041,671041
686929,686929
741225,741225
03581000160,03581000160
03771000012,03771000012
1591628,1591628
666887,666887
797579,797579
683315,683315
08481000028,08481000028
03321000035,03321000035
660002,660002
08731000075,08731000075
808233,808233
699474,699474
03321000179,03321000179
671041,671041
685808,685808
03731000254,03731000254
641510,641510
03481000800,03481000800
703606,703606
809276,809276
785700,785700
03731000735,03731000735
03481000719,03481000719
762505,762505
1861677,1861677
1618623,1618623
03731000771,03731000771
03481000321,03481000321
03731000013,03731000013
666232,666232
08321000015,08321000015
727414,727414
725126,725126
03481000712,03481000712
639400,639400
808631,808631
671041,671041
03731001266,03731001266
1586618,1586618
612757,612757
1958731,1958731
2067936,2067936
03581000160,03581000160
03731001282,03731001282
01531000099,01531000099
612521,612521
769524,769524
612678,612678
1307693,1307693
787991,787991
01531000116,01531000116
08731000074,08731000074
03181000476,03181000476
614035,614035
614035,614035
743021,743021
03311000158,03311000158
666887,666887
628826,628826
03351000107,03351000107
694535,694535
08211000012,08211000012
725648,725648
03731000371,03731000371
03211000299,03211000299
797602,797602
612136,612136
03731001268,03731001268
03521000004,03521000004
664908,664908
03731000735,03731000735
644757,644757
01271000102,01271000102
690884,690884
614274,614274
03211000278,03211000278
01011000070,01011000070
690164,690164
03391000195,03391000195
1664651,1664651
612354,612354
03011000394,03011000394
01211000053,01211000053
690884,690884
761232,761232
611939,611939
1799666,1799666
690884,690884
01621000153,01621000153
627354,627354
03421000396,03421000396
761232,761232
625088,625088
716773,716773
649826,649826
686380,686380
03621000239,03621000239
03081000002,03081000002
646001,646001
744786,744786
812465,812465
841367,841367
03181000132,03181000132
01591000099,01591000099
785700,785700
645226,645226
1814671,1814671
807583,807583
619672,619672
03081000002,03081000002
613449,613449
670888,670888
765100,765100
01661000055,01661000055
666887,666887
01541000069,01541000069
721167,721167
1647652,1647652
01661000083,01661000083
745409,745409
761207,761207
809769,809769
2026885,2026885
2067936,2067936
1664661,1664661
03731000145,03731000145
08301000016,08301000016
735270,735270
01301000080,01301000080
612729,612729
613199,613199
644758,644758
03291000218,03291000218
624484,624484
08871000004,08871000004
03681000097,03681000097
747942,747942
644718,644718
1213681,1213681
03721000245,03721000245
752614,752614
761217,761217
852532,852532
01551000072,01551000072
767455,767455
761197,761197
08181000027,08181000027
695551,695551
01911000076,01911000076
812178,812178
1307693,1307693
784099,784099
637455,637455
03731000145,03731000145
03181000010,03181000010
802082,802082
673236,673236
03691000579,03691000579
808678,808678
03181000002,03181000002
614033,614033
690065,690065
703597,703597
653882,653882
01581000190,01581000190
613592,613592
08481000001,08481000001
662139,662139
697032,697032
03181000559,03181000559
03731000463,03731000463
03261000105,03261000105
611939,611939
612141,612141
763486,763486
03731000347,03731000347
614008,614008
611913,611913
755057,755057
616553,616553
01251000003,01251000003
808631,808631
611939,611939
03731000208,03731000208
03251000130,03251000130
733601,733601
1674639,1674639
693246,693246
08401000009,08401000009
03481000737,03481000737
03401000066,03401000066
684078,684078
671041,671041
725840,725840
03481000537,03481000537
692314,692314
689598,689598
615973,615973
721057,721057
03481000199,03481000199
03041000146,03041000146
678718,678718
03731000366,03731000366
820518,820518
03201000273,03201000273
03181000587,03181000587
784367,784367
613177,613177
614322,614322
664908,664908
03731000921,03731000921
679305,679305
727414,727414
627556,627556
624484,624484
03651000046,03651000046
03201000317,03201000317
03471000121,03471000121
740645,740645
03481000537,03481000537
01561000116,01561000116
664417,664417
689598,689598
660002,660002
08201000005,08201000005
08201000011,08201000011
675007,675007
636926,636926
652268,652268
1768650,1768650
03201000143,03201000143
03481000577,03481000577
710991,710991
03691000011,03691000011
01171000170,01171000170
612141,612141
614042,614042
613604,613604
673236,673236
08411000003,08411000003
708203,708203
614313,614313
633418,633418
03481000825,03481000825
03021000120,03021000120
614016,614016
1571628,1571628
690846,690846
673236,673236
638253,638253
670643,670643
768604,768604
01491000019,01491000019
03911000225,03911000225
1861677,1861677
644758,644758
01661000083,01661000083
03481000719,03481000719
1596618,1596618
03181000138,03181000138
2025734,2025734
708271,708271
635862,635862
612729,612729
03211000193,03211000193
03101000181,03101000181
03481000460,03481000460
659214,659214
653890,653890
762839,762839
689598,689598
03181000313,03181000313
08481000001,08481000001
671086,671086
628244,628244
08221000007,08221000007
615973,615973
697930,697930
03691000648,03691000648
08581000001,08581000001
03361000097,03361000097
656967,656967
03061000002,03061000002
03581000214,03581000214
03621000045,03621000045
800324,800324
03721000035,03721000035
619612,619612
01791000056,01791000056
01791000045,01791000045
614035,614035
03501000060,03501000060
03631000148,03631000148
01161000060,01161000060
2042779,2042779
03341000004,03341000004
2067936,2067936
01581000118,01581000118
08441000011,08441000011
638508,638508
03481000562,03481000562
03041000146,03041000146
697462,697462
03661000044,03661000044
03481000944,03481000944
03691000470,03691000470
680996,680996
656142,656142
03481000462,03481000462
694535,694535
03371000199,03371000199
03201000047,03201000047
03511000090,03511000090
743021,743021
787991,787991
1807668,1807668
03511000115,03511000115
03581000216,03581000216
1645637,1645637
715862,715862
773694,773694
613592,613592
03321000035,03321000035
1620625,1620625
08621000024,08621000024
724572,724572
616939,616939
08211000007,08211000007
763142,763142
08411000003,08411000003
01351000049,01351000049
1256687,1256687
816397,816397
08321000015,08321000015
661166,661166
03041000146,03041000146
613195,613195
761157,761157
01151000055,01151000055
03621000167,03621000167
03481000591,03481000591
638508,638508
08511000013,08511000013
640755,640755
662052,662052
755057,755057
03511000116,03511000116
870603,870603
613734,613734
611939,611939
03721000538,03721000538
03481000562,03481000562
636926,636926
698614,698614
1895705,1895705
612354,612354
01331000083,01331000083
781806,781806
1958726,1958726
743962,743962
08871000007,08871000007
1586618,1586618
03611000089,03611000089
772601,772601
767455,767455
1394340,1394340
03611000123,03611000123
03221000188,03221000188
03801000071,03801000071
761280,761280
745769,745769
1958726,1958726
03171000008,03171000008
03481000537,03481000537
791087,791087
815824,815824
712875,712875
08871000013,08871000013
01751000002,01751000002
03621000399,03621000399
775750,775750
03581000287,03581000287
744786,744786
763486,763486
1602618,1602618
1156976,1156976
1370711,1370711
2066308,2066308
642744,642744
613734,613734
624484,624484
1664661,1664661
03731000912,03731000912
805319,805319
616037,616037
612528,612528
03561000262,03561000262
1876725,1876725
698665,698665
623857,623857
03111000253,03111000253
666232,666232
01561000085,01561000085
638253,638253
744813,744813
615387,615387
649275,649275
03371000153,03371000153
809276,809276
01441000117,01441000117
690164,690164
752614,752614
03221000022,03221000022
692930,692930
671086,671086
03691000017,03691000017
01601000118,01601000118
01281000037,01281000037
697678,697678
769506,769506
645295,645295
695885,695885
2068487,2068487
08721000024,08721000024
616240,616240
03731001178,03731001178
645295,645295
03371000152,03371000152
784579,784579
03131000169,03131000169
681087,681087
08731000059,08731000059
799526,799526
01731000048,01731000048
619612,619612
03581000381,03581000381
671041,671041
1668650,1668650
748862,748862
612422,612422
03721000161,03721000161
846374,846374
780150,780150
03721000375,03721000375
08581000001,08581000001
641103,641103
03181000375,03181000375
03221000022,03221000022
643961,643961
03731001231,03731001231
03221000046,03221000046
1674639,1674639
611817,611817
614322,614322
03511000116,03511000116
03731000371,03731000371
719826,719826
641510,641510
761631,761631
01681000082,01681000082
03621000135,03621000135
03711000108,03711000108
690844,690844
638253,638253
03481000687,03481000687
614016,614016
735270,735270
649890,649890
752663,752663
03481000911,03481000911
612738,612738
623307,623307
08481000039,08481000039
724569,724569
703303,703303
03731000196,03731000196
03201000303,03201000303
680996,680996
08731000076,08731000076
774932,774932
03571000092,03571000092
1687637,1687637
03731000545,03731000545
626392,626392
729069,729069
728071,728071
761232,761232
710261,710261
03731000509,03731000509
03471000121,03471000121
763335,763335
750956,750956
781206,781206
01541000069,01541000069
03731001187,03731001187
08721000027,08721000027
617836,617836
691705,691705
03201000316,03201000316
745409,745409
841367,841367
03201000078,03201000078
03481000719,03481000719
08251000002,08251000002
08251000002,08251000002
623782,623782
785112,785112
03721000487,03721000487
612738,612738
746749,746749
671041,671041
612497,612497
03731000246,03731000246
08731000073,08731000073
695551,695551
1665655,1665655
797457,797457
01491000019,01491000019
692302,692302
615973,615973
628395,628395
761280,761280
08591000013,08591000013
03721000508,03721000508
03581000155,03581000155
667782,667782
733632,733632
638253,638253
642275,642275
01581000190,01581000190
803572,803572
697678,697678
612673,612673
622988,622988
03191000162,03191000162
01431000102,01431000102
01231000086,01231000086
683194,683194
612419,612419
614033,614033
659214,659214
08521000005,08521000005
612757,612757
649275,649275
612528,612528
613738,613738
03521000101,03521000101
1727640,1727640
08731000073,08731000073
672770,672770
2067936,2067936
628395,628395
809302,809302
03721000035,03721000035
03731000237,03731000237
1651637,1651637
870603,870603
03481000686,03481000686
710433,710433
614292,614292
769524,769524
01551000072,01551000072
616939,616939
1652647,1652647
08591000015,08591000015
781806,781806
763335,763335
03691000003,03691000003
623857,623857
08591000006,08591000006
646971,646971
791497,791497
03521000169,03521000169
08661000015,08661000015
2077156,2077156
724572,724572
614322,614322
649275,649275
03721000259,03721000259
03911000081,03911000081
612242,612242
624686,624686
690036,690036
03481000299,03481000299
01791000048,01791000048
03321000035,03321000035
01301000046,01301000046
03381000094,03381000094
614274,614274
620066,620066
01211000055,01211000055
03311000158,03311000158
08731000075,08731000075
667400,667400
735270,735270
615973,615973
621448,621448
692217,692217
748819,748819
03731000145,03731000145
01501000058,01501000058
642744,642744
03391000195,03391000195
615387,615387
668723,668723
03221000022,03221000022
03391000195,03391000195
614322,614322
03211000222,03211000222
03731000145,03731000145
784579,784579
1652666,1652666
661166,661166
01341000086,01341000086
1849684,1849684
704450,704450
03181000010,03181000010
683379,683379
1209769,1209769
684078,684078
03181000668,03181000668
723840,723840
03731000145,03731000145
01261000084,01261000084
808233,808233
08491000016,08491000016
01231000086,01231000086
636268,636268
01941000044,01941000044
03421000397,03421000397
01231000070,01231000070
785837,785837
03191000211,03191000211
695055,695055
03911000148,03911000148
01231000088,01231000088
624686,624686
1213681,1213681
08621000002,08621000002
08291000018,08291000018
614050,614050
03181000596,03181000596
1795700,1795700
03731000646,03731000646
01571000032,01571000032
753090,753090
03481000695,03481000695
626447,626447
03231000123,03231000123
1256687,1256687
01291000085,01291000085
03471000113,03471000113
2068190,2068190
03521000101,03521000101
03471000134,03471000134
841388,841388
03101000146,03101000146
661578,661578
615387,615387
01601000129,01601000129
08221000007,08221000007
792142,792142
08621000015,08621000015
699474,699474
665698,665698
03491000067,03491000067
03481000716,03481000716
777159,777159
686515,686515
01261000068,01261000068
684078,684078
01171000116,01171000116
01791000048,01791000048
651069,651069
628734,628734
678718,678718
710456,710456
687114,687114
08591000012,08591000012
03181000029,03181000029
814951,814951
03371000152,03371000152
816212,816212
1671641,1671641
706565,706565
762491,762491
748819,748819
710147,710147
08651000003,08651000003
725840,725840
03321000292,03321000292
701061,701061
1757668,1757668
08311000004,08311000004
2026726,2026726
642275,642275
1370711,1370711
03691000287,03691000287
1781697,1781697
703597,703597
649275,649275
03181000637,03181000637
774965,774965
08111000003,08111000003
615387,615387
802082,802082
745793,745793
619317,619317
03421000020,03421000020
1627629,1627629
773563,773563
792142,792142
03731000018,03731000018
01171000218,01171000218
775750,775750
670871,670871
08181000031,08181000031
01141000008,01141000008
774258,774258
1720661,1720661
03731000888,03731000888
611985,611985
633418,633418
08601000019,08601000019
03731000404,03731000404
03731000921,03731000921
1641619,1641619
01721000104,01721000104
788858,788858
03731001269,03731001269
1671641,1671641
766767,766767
781263,781263
01611000093,01611000093
614164,614164
03731000020,03731000020
745766,745766
03721000245,03721000245
03731000019,03731000019
623932,623932
697309,697309
785700,785700
03731000404,03731000404
03581000045,03581000045
2020804,2020804
799292,799292
03581000324,03581000324
03491000031,03491000031
691528,691528
03581000141,03581000141
08501000011,08501000011
08581000044,08581000044
614045,614045
1156594,1156594
799154,799154
08731000054,08731000054
617439,617439
01191000121,01191000121
03211000044,03211000044
792300,792300
03731001268,03731001268
799171,799171
08481000035,08481000035
03721000161,03721000161
762930,762930
711469,711469
01611000090,01611000090
781806,781806
710892,710892
664227,664227
645226,645226
621852,621852
03541000090,03541000090
690189,690189
03731000835,03731000835
628736,628736
1165553,1165553
611952,611952
03291000200,03291000200
871586,871586
1914715,1914715
688329,688329
745769,745769
03531000103,03531000103
1602618,1602618
623857,623857
687846,687846
644158,644158
08761000005,08761000005
1213681,1213681
1598615,1598615
1757668,1757668
1647652,1647652
768222,768222
697930,697930
723827,723827
03581000287,03581000287
03421000397,03421000397
03481000313,03481000313
614050,614050
663306,663306
03731001222,03731001222
704276,704276
846374,846374
852532,852532
671041,671041
689598,689598
644158,644158
03731000771,03731000771
683315,683315
804231,804231
01581000118,01581000118
612528,612528
01171000189,01171000189
03711000108,03711000108
1651637,1651637
08221000007,08221000007
03581000160,03581000160
612419,612419
03731000347,03731000347
773368,773368
799035,799035
629295,629295
683703,683703
03131000101,03131000101
03911000182,03911000182
03731000668,03731000668
01731000048,01731000048
1213681,1213681
730451,730451
01441000093,01441000093
617293,617293
1209758,1209758
03201000316,03201000316
03351000117,03351000117
762471,762471
817697,817697
674025,674025
809010,809010
03271000020,03271000020
01801000042,01801000042
714884,714884
1571628,1571628
01161000052,01161000052
679305,679305
695551,695551
01211000055,01211000055
703938,703938
619122,619122
03731000404,03731000404
718040,718040
1665647,1665647
03511000079,03511000079
666887,666887
08181000027,08181000027
08731000033,08731000033
03731000645,03731000645
616240,616240
08591000011,08591000011
03181000324,03181000324
03911000148,03911000148
652720,652720
763323,763323
645902,645902
01301000080,01301000080
670249,670249
01781000008,01781000008
03731000145,03731000145
03681000115,03681000115
03481000561,03481000561
01271000050,01271000050
799035,799035
03691000418,03691000418
03511000168,03511000168
01791000037,01791000037
08691000010,08691000010
653882,653882
08111000003,08111000003
665659,665659
816212,816212
03241000153,03241000153
08181000027,08181000027
761197,761197
03481000577,03481000577
2068190,2068190
2079269,2079269
03061000130,03061000130
649275,649275
03471000030,03471000030
841367,841367
723827,723827
744786,744786
